id,title,release_date,vote_average,vote_count,popularity,collection_type,budget,revenue,runtime,genres,country,status
50620,브레이킹 던 Part 2,2012-11-13,6.462,9197,9.7309,Top_Revenue,120000000,829747654,115,"모험, 판타지, 드라마, 로맨스",US,Released
297762,원더 우먼,2017-05-30,7.214,20551,12.1657,Top_Revenue,149000000,823970682,141,"액션, 모험, 판타지",US,Released
758891,"안녕, 리환잉",2021-02-12,7.0,157,2.4076,Top_Revenue,59000000,822049668,128,"드라마, 코미디, 판타지",CN,Released
557,스파이더맨,2002-05-01,7.317,20056,12.4612,Top_Revenue,139000000,821708551,121,"액션, SF",US,Released
354912,코코,2017-10-27,8.201,20457,18.516,Top_Revenue,175000000,814641172,105,"가족, 애니메이션, 음악, 모험",US,Released
810,슈렉 3,2007-05-17,6.3,9489,10.8549,Top_Revenue,160000000,813367380,93,"판타지, 모험, 애니메이션, 코미디, 가족",US,Released
259316,신비한 동물사전,2016-11-16,7.3,19349,7.891,Top_Revenue,180000000,809342332,132,"판타지, 모험","GB, US",Released
512200,쥬만지: 넥스트 레벨,2019-12-04,6.886,9087,10.6249,Top_Revenue,125000000,801693929,123,"모험, 코미디, 판타지",US,Released
166426,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-23,6.654,12495,8.5998,Top_Revenue,230000000,795922298,129,"모험, 액션, 판타지",US,Released
353081,미션 임파서블: 폴아웃,2018-07-25,7.444,8829,8.2794,Top_Revenue,178000000,791658205,147,"액션, 모험",US,Released
14161,2012,2009-10-10,5.864,12408,9.4215,Top_Revenue,200000000,791217826,158,"액션, 모험, SF",US,Released
673,해리 포터와 아즈카반의 죄수,2004-05-31,8.011,22581,19.5288,Top_Revenue,130000000,789804554,136,"모험, 판타지","GB, US",Released
558,스파이더맨 2,2004-06-25,7.296,15866,5.6741,Top_Revenue,200000000,788976453,125,"액션, 모험, SF",US,Released
82992,분노의 질주: 더 맥시멈,2013-05-21,6.818,10939,0.8866,Top_Revenue,160000000,788700000,130,"액션, 스릴러, 범죄",US,Released
217,인디아나 존스: 크리스탈 해골의 왕국,2008-05-21,6.019,8743,5.8334,Top_Revenue,185000000,786636033,122,"모험, 액션",US,Released
383498,데드풀 2,2018-05-15,7.489,18754,8.0414,Top_Revenue,110000000,785896632,117,"액션, 코미디, 모험",US,Released
293660,데드풀,2016-02-09,7.623,32104,11.5515,Top_Revenue,58000000,782837347,108,"액션, 모험, 코미디",US,Released
370172,007 노 타임 투 다이,2021-09-29,7.355,6777,9.0637,Top_Revenue,250000000,774153024,163,"액션, 스릴러, 모험","GB, US",Released
118340,가디언즈 오브 갤럭시,2014-07-30,7.905,29057,6.0928,Top_Revenue,170000000,772776600,122,"액션, SF, 모험",US,Released
414906,더 배트맨,2022-03-01,7.659,11400,12.063,Top_Revenue,185000000,772319315,176,"범죄, 미스터리, 스릴러",US,Released
616037,토르: 러브 앤 썬더,2022-07-06,6.391,8216,10.2422,Top_Revenue,250000000,760900000,119,"판타지, 액션, 코미디",US,Released
384018,분노의 질주: 홉스 & 쇼,2019-07-31,6.844,7555,8.5446,Top_Revenue,200000000,760098996,136,"액션, 모험, 코미디",US,Released
591,다빈치 코드,2006-05-17,6.728,9783,6.8633,Top_Revenue,125000000,760006945,149,"스릴러, 미스터리",US,Released
402431,위키드,2024-11-20,6.922,2641,53.8222,Top_Revenue,150000000,758737211,162,"드라마, 로맨스, 판타지",US,Released
102651,말레피센트,2014-05-28,7.089,13486,9.9858,Top_Revenue,180000000,758539785,97,"판타지, 모험, 액션, 가족, 로맨스",US,Released
1930,어메이징 스파이더맨,2012-06-23,6.723,18066,10.916,Top_Revenue,215000000,757930663,136,"액션, 모험, SF",US,Released
131631,헝거게임: 모킹제이,2014-11-19,6.816,16398,15.3658,Top_Revenue,125000000,755356711,123,"SF, 모험, 스릴러",US,Released
10192,슈렉 포에버,2010-05-20,6.391,7729,11.3472,Top_Revenue,165000000,752600867,93,"코미디, 모험, 판타지, 애니메이션, 가족",US,Released
297761,수어사이드 스쿼드,2016-08-03,5.92,21730,6.073,Top_Revenue,175000000,749200054,122,"액션, 모험, 판타지",US,Released
80321,마다가스카 3: 이번엔 서커스다!,2012-06-06,6.622,6383,8.1084,Top_Revenue,145000000,746921274,93,"애니메이션, 가족, 코미디, 모험",US,Released
157336,인터스텔라,2014-11-05,8.463,38329,38.7745,Top_Revenue,165000000,746606706,169,"모험, 드라마, SF","GB, US",Released
127585,엑스맨: 데이즈 오브 퓨처 패스트,2014-05-15,7.528,15889,9.8781,Top_Revenue,250000000,746045700,134,"액션, 모험, SF",US,Released
411,"나니아 연대기: 사자, 마녀 그리고 옷장",2005-12-07,7.135,11169,17.804,Top_Revenue,180000000,745013115,143,"모험, 가족, 판타지","GB, US",Released
62211,몬스터 대학교,2013-06-19,7.044,11044,6.5684,Top_Revenue,200000000,743559465,104,"애니메이션, 가족",US,Released
615453,나타지마동강세,2019-07-26,7.9,731,16.8672,Top_Revenue,22000000,742718496,110,"애니메이션, 판타지, 모험",CN,Released
1311031,극장판 귀멸의 칼날: 무한성편,2025-07-18,7.602,583,114.6343,Top_Revenue,20000000,740400000,155,"애니메이션, 액션, 판타지",JP,Released
604,매트릭스 2: 리로디드,2003-05-15,7.067,11561,8.4557,Top_Revenue,150000000,738599701,138,"모험, 액션, 스릴러, SF",US,Released
14160,업,2009-05-28,7.96,21107,18.2466,Top_Revenue,175000000,735103954,96,"애니메이션, 코미디, 가족, 모험",US,Released
385128,분노의 질주: 더 얼티메이트,2021-05-19,7.029,7520,5.3664,Top_Revenue,200000000,726229501,143,"액션, 모험, 범죄",US,Released
49047,그래비티,2013-10-03,7.2,15943,4.8656,Top_Revenue,105000000,723192705,90,"SF, 스릴러, 드라마","GB, US",Released
762509,무파사: 라이온 킹,2024-12-18,7.347,2455,17.7776,Top_Revenue,200000000,722631756,118,"모험, 가족, 애니메이션",US,Released
693134,듄: 파트 2,2024-02-27,8.133,7245,16.1464,Top_Revenue,190000000,714844358,167,"SF, 모험",US,Released
100402,캡틴 아메리카: 윈터 솔져,2014-03-20,7.7,19534,4.8012,Top_Revenue,170000000,714766572,136,"액션, 모험, SF",US,Released
50619,브레이킹 던 Part 1,2011-11-16,6.193,9090,9.3054,Top_Revenue,110000000,712171856,117,"모험, 판타지, 로맨스",US,Released
119450,혹성탈출: 반격의 서막,2014-07-08,7.334,11915,10.4364,Top_Revenue,170000000,710644566,130,"SF, 액션, 드라마, 스릴러","GB, US",Released
18239,뉴 문,2009-11-18,5.994,9547,6.9685,Top_Revenue,50000000,709827462,131,"모험, 판타지, 드라마, 로맨스",US,Released
1858,트랜스포머,2007-06-27,6.82,11859,2.8732,Top_Revenue,150000000,709709780,144,"모험, SF, 액션",US,Released
102382,어메이징 스파이더맨 2,2014-04-16,6.5,13843,11.2501,Top_Revenue,200000000,708962323,142,"액션, 모험, SF",US,Released
385687,분노의 질주: 라이드 오어 다이,2023-05-17,7.015,6116,17.1968,Top_Revenue,340000000,704709660,142,"액션, 범죄, 스릴러",US,Released
346364,그것,2017-09-06,7.238,19838,27.3071,Top_Revenue,35000000,704242888,135,"공포, 스릴러",US,Released
24021,이클립스,2010-06-23,6.2,9062,6.7285,Top_Revenue,68000000,698491347,124,"모험, 판타지, 드라마, 로맨스",US,Released
56292,미션 임파서블: 고스트 프로토콜,2011-12-07,7.108,10474,6.4867,Top_Revenue,145000000,694713380,132,"액션, 스릴러, 모험",US,Released
70160,헝거게임: 판엠의 불꽃,2012-03-12,7.2,22805,6.3769,Top_Revenue,75000000,694000000,142,"SF, 모험, 액션, 스릴러",US,Released
569094,스파이더맨: 어크로스 더 유니버스,2023-05-31,8.3,8057,16.5836,Top_Revenue,100000000,690897910,140,"애니메이션, 액션, 모험, SF",US,Released
277834,모아나,2016-10-13,7.566,13394,3.2591,Top_Revenue,150000000,690860472,107,"모험, 코미디, 가족, 애니메이션",US,Released
602666,당인가탐안 3: 밀실 살인사건,2021-02-12,5.6,100,3.2875,Top_Revenue,117000000,686257563,129,"액션, 코미디, 미스터리",CN,Released
177677,미션 임파서블: 로그네이션,2015-07-28,7.219,9402,6.0512,Top_Revenue,150000000,682716636,131,"액션, 모험",US,Released
284052,닥터 스트레인지,2016-10-25,7.418,22940,6.4818,Top_Revenue,180000000,676343174,115,"판타지, 모험, 액션",US,Released
49521,맨 오브 스틸,2013-06-12,6.64,15787,11.1349,Top_Revenue,225000000,668045518,143,"액션, 모험, SF","GB, US",Released
49444,쿵푸팬더 2,2011-05-25,7.053,7609,9.2021,Top_Revenue,150000000,665692281,91,"애니메이션, 가족, 코미디",US,Released
141052,저스티스 리그,2017-11-15,6.074,13394,7.0611,Top_Revenue,300000000,661326987,120,"액션, 모험, SF",US,Released
950,아이스 에이지 2,2006-03-29,6.7,10114,8.7966,Top_Revenue,80000000,660998756,91,"애니메이션, 가족, 코미디, 모험",US,Released
177572,빅 히어로,2014-10-24,7.727,16194,14.2504,Top_Revenue,165000000,657870525,102,"모험, 가족, 애니메이션, 액션, 코미디",US,Released
22,캐리비안의 해적: 블랙펄의 저주,2003-07-09,7.816,21629,17.9354,Top_Revenue,140000000,655011224,143,"모험, 판타지, 액션",US,Released
338952,신비한 동물들과 그린델왈드의 범죄,2018-11-14,6.8,11240,3.8923,Top_Revenue,200000000,654900000,134,"판타지, 모험","GB, US",Released
41154,맨 인 블랙 3,2012-05-23,6.537,10708,7.3459,Top_Revenue,225000000,654213485,106,"액션, 코미디, SF","AE, US",Released
131634,헝거게임: 더 파이널,2015-11-18,6.9,13042,9.2318,Top_Revenue,160000000,653428261,137,"액션, 모험, SF","DE, US",Released
1894,스타워즈 에피소드 2: 클론의 습격,2002-05-15,6.586,13928,5.9335,Top_Revenue,120000000,649398328,142,"모험, 액션, SF",US,Released
76338,토르: 다크 월드,2013-10-30,6.511,17937,6.9924,Top_Revenue,170000000,644783140,112,"액션, 모험, 판타지",US,Released
1087192,드래곤 길들이기,2025-06-06,7.991,2221,37.7023,Top_Revenue,150000000,635213100,125,"판타지, 가족, 액션, 모험",US,Released
787699,웡카,2023-12-06,7.054,4131,8.6737,Top_Revenue,125000000,634502312,117,"코미디, 가족, 판타지","GB, US",Released
335797,씽,2016-11-23,7.121,8256,7.2989,Top_Revenue,75000000,634151679,108,"가족, 코미디, 음악, 애니메이션",US,Released
9502,쿵푸팬더,2008-06-04,7.31,12216,13.7542,Top_Revenue,130000000,632091832,90,"애니메이션, 가족, 코미디, 액션, 모험",US,Released
9806,인크레더블,2004-11-05,7.719,18435,13.8077,Top_Revenue,92000000,631442092,115,"액션, 모험, 애니메이션, 가족",US,Released
286217,마션,2015-09-30,7.691,20625,9.5546,Top_Revenue,108000000,631058917,141,"드라마, 모험, SF",US,Released
8960,핸콕,2008-07-01,6.351,9970,4.3545,Top_Revenue,150000000,629400000,92,"판타지, 액션",US,Released
911430,F1 더 무비,2025-06-25,7.8,2675,40.2951,Top_Revenue,250000000,626222234,140,"액션, 드라마",US,Released
928123,장진호지수문교,2022-02-01,6.355,86,3.3675,Top_Revenue,200000000,626203271,149,"전쟁, 역사, 액션, 드라마","CN, HK",Released
51497,분노의 질주: 언리미티드,2011-04-20,7.242,8602,1.1387,Top_Revenue,125000000,626100000,130,"액션, 스릴러, 범죄",US,Released
10138,아이언맨 2,2010-04-28,6.848,21857,15.8075,Top_Revenue,200000000,623933331,125,"모험, 액션, SF",US,Released
2062,라따뚜이,2007-06-28,7.834,17948,18.0934,Top_Revenue,150000000,623726000,115,"애니메이션, 코미디, 가족, 판타지",US,Released
363088,앤트맨과 와스프,2018-07-04,6.9,13844,4.7856,Top_Revenue,140000000,622674139,118,"액션, 모험, SF",US,Released
82702,드래곤 길들이기 2,2014-06-05,7.677,10124,10.7815,Top_Revenue,145000000,621537519,102,"판타지, 액션, 모험, 애니메이션, 코미디, 가족",US,Released
263115,로건,2017-02-28,7.8,19971,7.9007,Top_Revenue,97000000,619021436,137,"액션, 드라마, SF",US,Released
1061474,슈퍼맨,2025-07-09,7.4,3913,43.6461,Top_Revenue,225000000,615800000,130,"SF, 모험, 액션",US,Released
615,패션 오브 크라이스트,2004-02-25,7.517,4959,7.5555,Top_Revenue,30000000,610063468,127,드라마,US,Released
11631,맘마미아!,2008-07-03,6.976,6834,5.5285,Top_Revenue,52000000,609841637,108,"코미디, 로맨스","DE, GB, US",Released
87827,라이프 오브 파이,2012-11-20,7.405,13499,4.4574,Top_Revenue,120000000,609016565,127,"모험, 드라마","IN, TW, GB, US",Released
333339,레디 플레이어 원,2018-03-28,7.585,16393,12.4967,Top_Revenue,175000000,607274134,140,"모험, 액션, SF","US, IN, SG, CA, GB, JP, AU",Released
335988,트랜스포머: 최후의 기사,2017-06-16,6.056,6534,6.3721,Top_Revenue,217000000,605425157,151,"액션, 모험, SF",US,Released
10527,마다가스카 2,2008-10-30,6.5,7204,7.8748,Top_Revenue,150000000,603900354,89,"모험, 애니메이션, 코미디, 가족",US,Released
74,우주전쟁,2005-06-28,6.527,8852,9.0068,Top_Revenue,132000000,603873119,117,"모험, 스릴러, SF",US,Released
36557,007 카지노 로얄,2006-11-14,7.567,11284,11.1881,Top_Revenue,150000000,599045960,144,"모험, 액션, 스릴러","GB, US",Released
575265,미션 임파서블: 파이널 레코닝,2025-05-17,7.263,2136,56.1677,Top_Revenue,400000000,598056261,170,"액션, 스릴러",US,Released
38757,라푼젤,2010-11-24,7.6,12021,14.6548,Top_Revenue,260000000,592461732,100,"애니메이션, 가족, 모험",US,Released
10764,007 퀀텀 오브 솔러스,2008-10-29,6.336,8253,6.1907,Top_Revenue,200000000,589593688,106,"모험, 액션, 스릴러, 범죄","GB, US",Released
49519,크루즈 패밀리,2013-03-15,6.9,7346,6.6786,Top_Revenue,135000000,587204668,98,"애니메이션, 모험, 가족, 코미디",US,Released
45243,행오버 2,2011-05-25,6.498,10963,9.4327,Top_Revenue,80000000,586764305,102,코미디,US,Released
6479,나는 전설이다,2007-12-12,7.211,16406,9.6454,Top_Revenue,150000000,585410052,101,"드라마, SF, 스릴러","US, GB",Released
1726,아이언맨,2008-04-30,7.654,27489,12.8626,Top_Revenue,140000000,585174222,125,"액션, SF, 모험",US,Released
585,몬스터 주식회사,2001-11-01,7.847,19259,15.9064,Top_Revenue,115000000,579700000,92,"애니메이션, 코미디, 가족",US,Released
460555,오퍼레이션 레드 씨,2018-02-16,7.394,415,4.6127,Top_Revenue,70000000,579330426,138,"액션, 스릴러, 전쟁, 모험","CN, HK, MA",Released
1593,박물관이 살아있다!,2006-12-20,6.594,10651,8.3513,Top_Revenue,110000000,574480841,108,"액션, 모험, 코미디, 가족, 판타지","US, GB",Released
823464,고질라 X 콩: 뉴 엠파이어,2024-03-27,7.076,4408,17.5698,Top_Revenue,150000000,571750016,115,"액션, 모험, SF",US,Released
575264,미션 임파서블: 데드 레코닝,2023-07-08,7.518,4745,14.3518,Top_Revenue,291000000,571125435,164,"액션, 스릴러",US,Released
216015,그레이의 50가지 그림자,2015-02-11,5.879,12173,16.5535,Top_Revenue,40000000,569651467,125,"드라마, 로맨스, 스릴러",US,Released
447277,인어공주,2023-05-18,6.291,3189,10.9452,Top_Revenue,297000000,569626289,135,"모험, 가족, 판타지, 로맨스",US,Released
293167,콩: 스컬 아일랜드,2017-03-08,6.55,10881,7.6928,Top_Revenue,185000000,566652812,118,"액션, 모험, 판타지","CN, US",Released
41513,개구쟁이 스머프,2011-07-29,5.76,3915,4.8563,Top_Revenue,110000000,563749323,103,"애니메이션, 가족, 모험, 코미디, 판타지","US, BE",Released
254,킹콩,2005-12-12,6.888,8266,12.1841,Top_Revenue,207000000,562363449,188,"모험, 드라마, 액션","NZ, US, DE",Released
1084242,주토피아 2,2025-11-26,7.8,277,577.2135,Top_Revenue,150000000,560333554,108,"애니메이션, 가족, 코미디, 모험, 미스터리",US,Released
49013,카 2,2011-06-11,6.165,8229,13.742,Top_Revenue,200000000,559852396,113,"애니메이션, 가족, 모험, 코미디",US,Released
417859,장화신은 고양이,2011-10-27,6.6,4346,5.8626,Top_Revenue,130000000,554987477,90,"애니메이션, 가족, 판타지, 모험, 코미디, 액션",US,Released
381890,미인어,2016-02-08,6.551,461,4.6688,Top_Revenue,60720000,553810228,93,"코미디, 판타지, 로맨스","CN, HK",Released
435,투모로우,2004-05-26,6.547,8560,7.0155,Top_Revenue,125000000,552639571,123,"SF, 스릴러, 모험",US,Released
72105,19곰 테드,2012-06-29,6.448,12850,10.2845,Top_Revenue,50000000,549368315,107,"코미디, 판타지",US,Released
1011985,쿵푸팬더 4,2024-03-02,7.029,3287,14.3401,Top_Revenue,80000000,548040835,94,"애니메이션, 가족, 액션, 코미디, 모험, 판타지",US,Released
955,미션 임파서블 2,2000-05-24,6.134,7294,5.8525,Top_Revenue,125000000,546388108,125,"모험, 액션, 스릴러",US,Released
505513,당인가탐안 2,2018-02-16,6.2,133,3.9655,Top_Revenue,63000000,544185156,121,"코미디, 미스터리",CN,Released
246655,엑스맨: 아포칼립스,2016-05-18,6.518,13457,6.5969,Top_Revenue,178000000,543934787,145,"액션, 모험, SF, 판타지",US,Released
150689,신데렐라,2015-03-06,6.8,7255,17.5938,Top_Revenue,95000000,543514353,113,"로맨스, 판타지, 가족, 드라마","GB, US",Released
20352,슈퍼배드,2010-07-08,7.3,15694,9.7685,Top_Revenue,69000000,543284256,95,"가족, 코미디, 애니메이션, SF",US,Released
190859,아메리칸 스나이퍼,2014-12-25,7.417,13358,5.2087,Top_Revenue,58800000,542300000,133,"전쟁, 액션",US,Released
953,마다가스카,2005-05-25,6.9,11370,15.0659,Top_Revenue,75000000,542064525,86,"가족, 애니메이션, 모험, 코미디",US,Released
166428,드래곤 길들이기 3,2019-01-03,7.749,6868,10.3452,Top_Revenue,129000000,539987993,104,"애니메이션, 가족, 모험",US,Released
62177,메리다와 마법의 숲,2012-06-21,7.0,13850,7.9813,Top_Revenue,185000000,538983207,102,"애니메이션, 모험, 코미디, 가족, 액션, 판타지",US,Released
281957,레버넌트: 죽음에서 돌아온 자,2015-12-25,7.538,18814,7.3649,Top_Revenue,135000000,532950503,156,"서부, 드라마, 모험","CA, HK, TW, US",Released
72190,월드워 Z,2013-06-19,6.825,16086,9.5812,Top_Revenue,200000000,531865000,115,"액션, 공포, SF, 스릴러","GB, US",Released
345940,메가로돈,2018-08-09,6.2,7995,6.197,Top_Revenue,150000000,530517320,113,"액션, SF, 공포","CN, US",Released
404368,주먹왕 랄프 2: 인터넷 속으로,2018-11-20,7.168,7898,5.3599,Top_Revenue,175000000,529323962,112,"가족, 애니메이션, 코미디, 모험",US,Released
400155,몬스터 호텔 3,2018-06-28,6.9,4611,7.903,Top_Revenue,80000000,528600000,97,"애니메이션, 코미디, 가족, 판타지",US,Released
295693,보스 베이비,2017-03-23,6.457,7320,4.0989,Top_Revenue,125000000,527965936,97,"애니메이션, 코미디, 가족",US,Released
35,심슨 가족: 더 무비,2007-07-25,7.0,8341,8.8697,Top_Revenue,75000000,527068851,86,"애니메이션, 코미디, 가족",US,Released
374720,덩케르크,2017-07-19,7.5,17133,6.4091,Top_Revenue,150000000,527000000,107,"전쟁, 액션, 드라마","GB, US",Released
124905,고질라,2014-05-14,6.4,9513,6.1011,Top_Revenue,160000000,524978362,123,"액션, 드라마, SF",US,Released
10528,셜록 홈즈,2009-12-23,7.216,14443,4.5643,Top_Revenue,90000000,524028679,128,"액션, 모험, 범죄, 미스터리","US, DE, GB",Released
635302,극장판 귀멸의 칼날: 무한열차편,2020-10-16,8.2,4322,13.8007,Top_Revenue,15700000,523542183,117,"애니메이션, 액션, 판타지",JP,Released
617126,판타스틱 4: 새로운 출발,2025-07-23,7.031,2551,58.8014,Top_Revenue,200000000,521858728,114,"SF, 모험, 액션",US,Released
10681,월•E,2008-06-22,8.104,19685,11.6442,Top_Revenue,180000000,521311860,98,"애니메이션, 가족, SF",US,Released
140300,쿵푸팬더 3,2016-01-23,6.9,6370,7.0108,Top_Revenue,145000000,521170825,95,"애니메이션, 액션, 모험, 코미디, 가족","CN, US",Released
